token,token_en,label,PMI,pmi_sign,polarity_sign,agreement,English,French,Shona,Zulu,Xhosa,Afrikaans,Sepedi,Score,Sentiment,Nature
משפחת,Family,negative,1.903807662450311,-1,1.0,mismatch,family,famille,mhuri,umndeni,usapho,familie,Lelapa,3.0,Positif,Mot
משפחת,Family,negative,1.903807662450311,-1,0.0,mismatch,family,famille,mhuri,umndeni,usapho,familie,Lelapa,0.0,Neutre,Mot
משפחת,Family,negative,1.903807662450311,-1,1.0,mismatch,Family,Famille,Mhuri,Umndeni,Usapho,Familie,Lelapa,8.0,Positif,Mot
עד,to,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
صوت,voice,positive,3.1435998089985606,1,1.0,match,voice,voix,Izwi,iphimbo,ilizwi,stem,Lentsoe,2.0,Positif,Mot
صوت,voice,positive,3.1435998089985606,1,1.0,match,Voice,Voix,Izwi,Iphimbo,Ilizwi,Stem,Lentsoe,2.0,Positif,Mot
صوت,voice,positive,3.1435998089985606,1,1.0,match,Voice,Voix,Izwi,Iphimbo,Ilizwi,Stem,Lentsoe,5.0,Positif,Mot
صوت,voice,positive,3.1435998089985606,1,1.0,match,Voice,Voix,Izwi,Iphimbo,Ilizwi,Stem,Lentsoe,2.0,Positif,Verbe
அழைத்துக்கொண்டு,Carrying,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
அவன்,He,negative,1.903807662450311,-1,0.0,mismatch,He,Il,Iye,Yena,Yena,Hy,He,0.0,Neutre,Mot
அவன்,He,negative,1.903807662450311,-1,0.0,mismatch,he,il,iye,yena,yena,hy,He,0.0,Neutre,Mot
သို့,Into,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
–,,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
🇿🇼,,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
👉,,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
👏🏿,,positive,2.9915967155535106,1,,mismatch,,,,,,,,,,
😢,,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
😣,,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
😹😹😹😹,,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
🙆‍♀️,,negative,1.9038076624503113,-1,,mismatch,,,,,,,,,,
🙏,,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
🤦🏾‍♀️,,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
